time,open,high,low,close,Buy Raw,Liq Long,Sell Raw,Liq Short,Swing High,Swing Low,Bullish BOS,Bearish BOS,Bullish CHOCH,Bearish CHOCH
1754794080,3.2362,3.2395,3.2352,3.2391,0,0,0,0,0,0,0,0,0,0
1754794260,3.2391,3.2422,3.2364,3.2391,0,0,0,0,0,0,0,0,0,0
1754794440,3.2391,3.2405,3.2376,3.2401,0,0,0,0,0,0,0,0,0,0
1754794620,3.2401,3.2426,3.2373,3.241,0,0,0,0,0,0,0,0,0,0
1754794800,3.241,3.2424,3.2377,3.2412,0,0,0,0,0,1,0,0,0,0
1754794980,3.2412,3.2489,3.2412,3.2483,0,0,0,0,0,0,1,0,0,0
1754795160,3.2483,3.2503,3.2468,3.2493,0,0,0,0,0,0,1,0,0,0
1754795340,3.2493,3.2498,3.2379,3.2438,0,0,0,0,0,0,0,0,0,0
1754795520,3.2438,3.2516,3.2433,3.2511,0,0,0,0,0,0,1,0,0,0
1754795700,3.2511,3.2517,3.2431,3.2506,0,0,0,1,0,0,1,0,0,0
1754795880,3.2506,3.2579,3.2494,3.2536,0,0,0,0,0,0,1,0,0,0
1754796060,3.2536,3.2619,3.2529,3.2597,0,0,0,0,0,0,1,0,0,0
1754796240,3.2597,3.2618,3.2499,3.2503,0,0,0,0,0,0,1,0,0,0
1754796420,3.2503,3.2579,3.2436,3.2573,0,0,0,0,0,0,1,0,0,0
1754796600,3.2573,3.2573,3.2503,3.2561,0,0,0,0,0,0,1,0,0,0
1754796780,3.2561,3.2561,3.2495,3.2524,0,0,0,0,0,0,1,0,0,0
1754796960,3.2524,3.257,3.2514,3.2568,0,0,0,0,0,0,1,0,0,0
1754797140,3.2568,3.2628,3.256,3.2593,0,0,0,0,0,0,1,0,0,0
1754797320,3.2593,3.2615,3.259,3.2598,0,0,0,0,0,0,1,0,0,0
1754797500,3.2598,3.2602,3.255,3.2569,0,0,0,0,0,0,1,0,0,0
1754797680,3.2569,3.2571,3.2538,3.2542,0,0,0,0,0,0,1,0,0,0
1754797860,3.2542,3.2562,3.2521,3.2545,0,0,0,0,0,0,1,0,0,0
1754798040,3.2545,3.2553,3.251,3.2548,0,1,0,0,0,0,1,0,0,0
1754798220,3.2548,3.2582,3.2539,3.2573,0,0,0,0,1,0,0,0,0,0
1754798400,3.2573,3.2584,3.2535,3.2535,0,0,0,0,0,0,0,0,0,0
1754798580,3.2535,3.2575,3.2535,3.2546,0,0,0,0,0,0,0,0,0,0
1754798760,3.2546,3.2554,3.2492,3.252,0,0,0,0,0,0,0,0,0,0
1754798940,3.252,3.256,3.2516,3.2557,0,0,0,0,0,0,0,0,0,0
1754799120,3.2557,3.2617,3.2557,3.2591,0,0,0,0,0,0,0,0,0,0
1754799300,3.2591,3.2602,3.256,3.2573,0,0,0,0,0,0,0,0,0,0
1754799480,3.2573,3.2652,3.2566,3.262,0,0,0,0,0,0,0,0,0,0
1754799660,3.262,3.2685,3.2594,3.2603,0,0,0,1,0,0,0,0,0,0
1754799840,3.2603,3.2626,3.2595,3.2596,0,0,0,0,0,1,0,0,0,0
1754800020,3.2596,3.2617,3.2584,3.2611,0,0,0,0,0,0,0,0,0,0
1754800200,3.2611,3.2658,3.2601,3.2657,0,0,0,0,0,0,1,0,0,0
1754800380,3.2657,3.267,3.2638,3.2638,0,0,0,0,0,0,1,0,0,0
1754800560,3.2638,3.2656,3.2613,3.2636,0,0,0,0,0,0,1,0,0,0
1754800740,3.2636,3.2672,3.2634,3.2672,0,0,0,0,1,0,0,0,0,0
1754800920,3.2672,3.2718,3.2668,3.2697,0,0,0,0,0,0,1,0,0,0
1754801100,3.2697,3.2742,3.269,3.274,0,0,0,0,0,0,1,0,0,0
1754801280,3.274,3.2774,3.2735,3.2737,0,0,0,1,0,0,1,0,0,0
1754801460,3.2737,3.276,3.2732,3.275,0,0,0,0,0,0,1,0,0,0
1754801640,3.275,3.2754,3.2701,3.2704,0,0,0,0,0,0,1,0,0,0
1754801820,3.2704,3.2721,3.2697,3.2721,0,0,0,0,0,0,1,0,0,0
1754802000,3.2721,3.2725,3.266,3.266,0,0,0,0,0,0,0,0,0,0
1754802180,3.266,3.2693,3.2645,3.2691,0,1,0,0,0,0,1,0,0,0
1754802360,3.2691,3.2694,3.2633,3.2634,0,0,0,0,1,0,0,0,0,0
1754802540,3.2634,3.2636,3.2545,3.2624,0,0,0,0,0,0,0,0,0,0
1754802720,3.2624,3.2658,3.2601,3.2603,0,0,0,0,0,0,0,0,0,0
1754802900,3.2603,3.2618,3.2576,3.26,0,0,0,0,0,0,0,0,0,0
1754803080,3.26,3.26,3.2534,3.256,0,0,0,0,0,0,0,0,0,0
1754803260,3.256,3.2578,3.2492,3.2546,0,0,0,0,0,0,0,0,0,0
1754803440,3.2546,3.2574,3.253,3.256,0,0,0,0,0,0,0,0,0,0
1754803620,3.256,3.2571,3.245,3.247,0,0,0,0,0,0,0,1,0,0
